DATE,LATITUDE,LONGITUDE,ELEVATION,WND_SPEED_MPS,WND_TYPE_CODE_N,WND_TYPE_CODE_V,CIG_AGL,VIS_DISTANCE_MTS,TMP_C,DEW_TMP_C,SLP_HECTOPASCALS,GD1_HEIGHT_MTS,GD1__1,GD1__2,GD1__3,GD1__4,GD1__5,MA1_ALTIMETER_HECTOPASCAL
2024-03-18 10:56:00,40.701214,-74.009028,2.13,21,1,0,2896,16093,67,-28,10073,2896.0,0,0,1,0,0,10074.0
2024-03-18 11:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,61,-39,10075,,0,0,0,0,0,10074.0
2024-03-18 12:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,67,-39,10074,,0,0,0,0,0,10074.0
2024-03-18 13:56:00,40.701214,-74.009028,2.13,41,0,1,22000,16093,78,-50,10076,1524.0,1,0,0,0,0,10078.0
2024-03-18 14:56:00,40.701214,-74.009028,2.13,41,1,0,1524,16093,83,-44,10074,1524.0,0,0,1,0,0,10074.0
2024-03-18 15:56:00,40.701214,-74.009028,2.13,31,0,1,1829,16093,89,-56,10068,1829.0,0,0,0,1,0,10068.0
2024-03-18 16:56:00,40.701214,-74.009028,2.13,46,0,1,1981,16093,94,-50,10061,1981.0,0,0,1,0,0,10061.0
2024-03-18 17:56:00,40.701214,-74.009028,2.13,51,1,0,1981,16093,100,-67,10054,1981.0,0,0,0,1,0,10054.0
2024-03-18 18:56:00,40.701214,-74.009028,2.13,21,0,1,2134,16093,94,-44,10047,2134.0,0,0,1,0,0,10047.0
2024-03-18 19:56:00,40.701214,-74.009028,2.13,46,1,0,22000,14484,100,-44,10045,2286.0,1,0,0,0,0,10047.0
2024-03-18 20:56:00,40.701214,-74.009028,2.13,31,0,1,2134,16093,94,-50,10049,2134.0,0,0,1,0,0,10051.0
2024-03-18 21:56:00,40.701214,-74.009028,2.13,15,0,1,2134,16093,94,-61,10051,2134.0,0,0,1,0,0,10051.0
2024-03-18 22:56:00,40.701214,-74.009028,2.13,36,0,1,2134,16093,78,-67,10060,2134.0,0,0,0,1,0,10061.0
2024-03-18 23:56:00,40.701214,-74.009028,2.13,21,0,1,2134,16093,67,-61,10066,2134.0,0,0,0,1,0,10068.0
2024-03-19 00:56:00,40.701214,-74.009028,2.13,36,0,1,2134,16093,61,-67,10073,2134.0,0,0,0,1,0,10074.0
2024-03-19 01:56:00,40.701214,-74.009028,2.13,0,0,0,1981,16093,56,-67,10075,1981.0,0,0,0,1,0,10074.0
2024-03-19 02:56:00,40.701214,-74.009028,2.13,21,0,1,1829,16093,50,-67,10076,1829.0,0,0,1,0,0,10078.0
2024-03-19 03:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,44,-61,10076,,0,0,0,0,0,10078.0
2024-03-19 04:56:00,40.701214,-74.009028,2.13,31,0,1,22000,16093,39,-56,10080,1402.0,1,0,0,0,0,10081.0
2024-03-19 05:56:00,40.701214,-74.009028,2.13,0,0,0,22000,16093,33,-50,10081,1280.0,1,0,0,0,0,10081.0
2024-03-19 06:56:00,40.701214,-74.009028,2.13,57,1,0,22000,16093,28,-44,10078,1280.0,1,0,0,0,0,10078.0
2024-03-19 07:56:00,40.701214,-74.009028,2.13,51,1,0,22000,16093,22,-44,10073,,0,0,0,0,0,10074.0
2024-03-19 08:56:00,40.701214,-74.009028,2.13,41,1,0,22000,16093,22,-44,10071,1250.0,0,1,0,0,0,10071.0
2024-03-19 09:56:00,40.701214,-74.009028,2.13,41,1,0,1372,16093,22,-44,10074,1372.0,0,0,0,1,0,10074.0
2024-03-19 10:56:00,40.701214,-74.009028,2.13,15,0,1,1524,16093,28,-50,10081,1250.0,0,1,0,0,0,10081.0
2024-03-19 11:56:00,40.701214,-74.009028,2.13,31,0,1,22000,16093,28,-56,10091,,0,0,0,0,0,10091.0
2024-03-19 12:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,39,-72,10098,1524.0,0,1,0,0,0,10098.0
2024-03-19 13:56:00,40.701214,-74.009028,2.13,21,0,1,1402,16093,44,-61,10099,1402.0,0,0,0,1,0,10098.0
2024-03-19 14:56:00,40.701214,-74.009028,2.13,26,0,1,1524,16093,56,-83,10098,1524.0,0,0,1,0,0,10098.0
2024-03-19 15:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,67,-78,10092,1829.0,1,0,0,0,0,10091.0
2024-03-19 16:56:00,40.701214,-74.009028,2.13,26,0,1,1981,16093,78,-78,10085,1981.0,0,0,1,0,0,10085.0
2024-03-19 17:56:00,40.701214,-74.009028,2.13,62,1,0,1981,16093,83,-83,10077,1981.0,0,0,1,0,0,10078.0
2024-03-19 18:56:00,40.701214,-74.009028,2.13,67,1,0,1981,16093,78,-78,10069,1981.0,0,0,1,0,0,10068.0
2024-03-19 19:56:00,40.701214,-74.009028,2.13,62,1,0,1981,16093,78,-67,10064,1981.0,0,0,1,0,0,10064.0
2024-03-19 20:56:00,40.701214,-74.009028,2.13,67,1,0,1981,16093,72,-61,10060,1981.0,0,0,0,1,0,10061.0
2024-03-19 21:56:00,40.701214,-74.009028,2.13,62,1,0,22000,16093,72,-56,10061,1981.0,0,1,0,0,0,10061.0
2024-03-19 22:56:00,40.701214,-74.009028,2.13,67,1,0,22000,16093,67,-50,10063,1981.0,0,1,0,0,0,10064.0
2024-03-19 23:56:00,40.701214,-74.009028,2.13,82,1,0,2286,16093,61,-44,10067,1829.0,1,0,0,0,0,10068.0
2024-03-20 00:56:00,40.701214,-74.009028,2.13,77,1,0,1524,16093,56,-33,10077,1311.0,0,1,0,0,0,10078.0
2024-03-20 01:56:00,40.701214,-74.009028,2.13,21,1,0,22000,16093,50,-11,10083,1372.0,0,1,0,0,0,10085.0
2024-03-20 02:56:00,40.701214,-74.009028,2.13,15,1,0,3353,16093,44,-11,10079,2743.0,1,0,0,0,0,10081.0
2024-03-20 03:56:00,40.701214,-74.009028,2.13,0,0,0,3048,16093,44,-11,10075,3048.0,0,0,0,1,0,10074.0
2024-03-20 04:56:00,40.701214,-74.009028,2.13,0,0,0,3048,16093,44,-17,10069,2743.0,0,1,0,0,0,10068.0
2024-03-20 05:56:00,40.701214,-74.009028,2.13,26,1,0,2743,16093,50,-11,10065,2743.0,0,0,1,0,0,10064.0
2024-03-20 06:56:00,40.701214,-74.009028,2.13,0,0,0,2134,16093,56,6,10057,2134.0,0,0,0,1,0,10058.0
2024-03-20 07:56:00,40.701214,-74.009028,2.13,36,1,0,2896,16093,61,6,10050,2896.0,0,0,0,1,0,10051.0
2024-03-20 08:56:00,40.701214,-74.009028,2.13,51,1,0,3048,16093,61,-6,10050,3048.0,0,0,0,1,0,10051.0
2024-03-20 09:56:00,40.701214,-74.009028,2.13,26,1,0,3048,16093,61,0,10048,3048.0,0,0,1,0,0,10051.0
2024-03-20 10:56:00,40.701214,-74.009028,2.13,57,1,0,2591,16093,61,-6,10052,2591.0,0,0,0,1,0,10054.0
2024-03-20 11:56:00,40.701214,-74.009028,2.13,51,1,0,2896,16093,61,-6,10060,2896.0,0,0,1,0,0,10061.0
2024-03-20 12:56:00,40.701214,-74.009028,2.13,51,1,0,3048,16093,72,-6,10060,3048.0,0,0,1,0,0,10061.0
2024-03-20 13:56:00,40.701214,-74.009028,2.13,36,1,0,2438,16093,78,-11,10060,1981.0,0,1,0,0,0,10061.0
2024-03-20 14:56:00,40.701214,-74.009028,2.13,26,1,0,1981,16093,78,-33,10056,1981.0,0,0,1,0,0,10058.0
2024-03-20 15:56:00,40.701214,-74.009028,2.13,15,1,0,1829,16093,89,-17,10049,1829.0,0,0,1,0,0,10051.0
2024-03-20 16:56:00,40.701214,-74.009028,2.13,31,1,0,1981,16093,106,-11,10035,1524.0,1,0,0,0,0,10034.0
2024-03-20 17:56:00,40.701214,-74.009028,2.13,31,1,0,2134,16093,111,0,10024,2134.0,0,0,1,0,0,10024.0
2024-03-20 18:56:00,40.701214,-74.009028,2.13,31,1,0,3353,16093,122,-6,10015,3353.0,0,0,0,1,0,10017.0
2024-03-20 19:56:00,40.701214,-74.009028,2.13,21,0,1,2134,16093,133,0,10006,1676.0,1,0,0,0,0,10007.0
2024-03-20 20:56:00,40.701214,-74.009028,2.13,0,0,0,1433,16093,100,33,10022,1128.0,1,0,0,0,0,10024.0
2024-03-20 21:44:00,40.701214,-74.009028,2.13,21,0,1,884,12875,80,40,99999,610.0,1,0,0,0,0,10037.0
2024-03-20 21:51:00,40.701214,-74.009028,2.13,15,0,1,975,16093,80,40,99999,579.0,1,0,0,0,0,10037.0
2024-03-20 21:56:00,40.701214,-74.009028,2.13,0,0,0,914,16093,78,39,10035,579.0,1,0,0,0,0,10034.0
2024-03-20 22:54:00,40.701214,-74.009028,2.13,36,0,1,884,16093,70,20,99999,732.0,0,1,0,0,0,10058.0
2024-03-20 22:56:00,40.701214,-74.009028,2.13,36,0,1,884,16093,72,17,10056,732.0,0,1,0,0,0,10058.0
2024-03-20 23:20:00,40.701214,-74.009028,2.13,26,0,1,1311,16093,60,10,99999,732.0,0,1,0,0,0,10064.0
2024-03-20 23:56:00,40.701214,-74.009028,2.13,21,0,1,3048,16093,56,-6,10068,3048.0,0,0,1,0,0,10068.0
2024-03-21 00:56:00,40.701214,-74.009028,2.13,26,0,1,3353,16093,44,-17,10090,1128.0,1,0,0,0,0,10091.0
2024-03-21 01:56:00,40.701214,-74.009028,2.13,36,0,1,22000,16093,39,-56,10103,,0,0,0,0,0,10105.0
2024-03-21 02:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,33,-67,10114,,0,0,0,0,0,10115.0
2024-03-21 03:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,22,-100,10125,,0,0,0,0,0,10125.0
2024-03-21 04:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,17,-100,10133,,0,0,0,0,0,10132.0
2024-03-21 05:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,11,-117,10139,,0,0,0,0,0,10139.0
2024-03-21 06:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,11,-117,10144,,0,0,0,0,0,10146.0
2024-03-21 07:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,6,-100,10154,,0,0,0,0,0,10156.0
2024-03-21 08:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,0,-94,10160,,0,0,0,0,0,10163.0
2024-03-21 09:56:00,40.701214,-74.009028,2.13,31,1,0,22000,16093,-6,-100,10170,,0,0,0,0,0,10173.0
2024-03-21 10:56:00,40.701214,-74.009028,2.13,31,0,1,22000,16093,0,-83,10181,,0,0,0,0,0,10183.0
2024-03-21 11:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,0,-94,10190,,0,0,0,0,0,10190.0
2024-03-21 12:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,11,-94,10195,1676.0,0,1,0,0,0,10196.0
2024-03-21 13:56:00,40.701214,-74.009028,2.13,31,1,0,22000,16093,28,-100,10201,1829.0,1,0,0,0,0,10200.0
2024-03-21 14:56:00,40.701214,-74.009028,2.13,26,0,1,22000,16093,33,-106,10202,1829.0,1,0,0,0,0,10203.0
2024-03-21 15:56:00,40.701214,-74.009028,2.13,46,1,0,22000,16093,39,-111,10202,1981.0,1,0,0,0,0,10203.0
2024-03-21 16:56:00,40.701214,-74.009028,2.13,46,0,1,22000,16093,50,-128,10203,,0,0,0,0,0,10203.0
2024-03-21 17:56:00,40.701214,-74.009028,2.13,36,0,1,22000,16093,61,-122,10200,2134.0,1,0,0,0,0,10200.0
2024-03-21 18:56:00,40.701214,-74.009028,2.13,26,0,1,22000,16093,61,-128,10198,,0,0,0,0,0,10200.0
2024-03-21 22:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,61,-83,10219,,0,0,0,0,0,10220.0
2024-03-21 23:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,44,-94,10230,,0,0,0,0,0,10230.0
2024-03-22 00:56:00,40.701214,-74.009028,2.13,0,0,0,22000,16093,33,-111,10242,,0,0,0,0,0,10244.0
2024-03-22 01:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,33,-100,10251,,0,0,0,0,0,10251.0
2024-03-22 02:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,22,-100,10259,,0,0,0,0,0,10261.0
2024-03-22 03:56:00,40.701214,-74.009028,2.13,0,0,0,22000,16093,11,-106,10268,,0,0,0,0,0,10267.0
2024-03-22 04:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,6,-111,10273,,0,0,0,0,0,10274.0
2024-03-22 05:56:00,40.701214,-74.009028,2.13,26,0,1,22000,16093,0,-111,10279,,0,0,0,0,0,10281.0
2024-03-22 06:56:00,40.701214,-74.009028,2.13,0,0,0,22000,16093,0,-106,10282,,0,0,0,0,0,10281.0
2024-03-22 07:56:00,40.701214,-74.009028,2.13,26,1,0,22000,16093,-6,-100,10282,,0,0,0,0,0,10284.0
2024-03-22 08:56:00,40.701214,-74.009028,2.13,26,1,0,22000,16093,-6,-100,10286,,0,0,0,0,0,10288.0
2024-03-22 09:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,-11,-100,10293,,0,0,0,0,0,10295.0
2024-03-22 10:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,-11,-89,10296,,0,0,0,0,0,10298.0
2024-03-22 11:56:00,40.701214,-74.009028,2.13,21,1,0,22000,16093,-6,-83,10304,,0,0,0,0,0,10305.0
2024-03-22 12:56:00,40.701214,-74.009028,2.13,36,1,0,22000,16093,0,-100,10312,,0,0,0,0,0,10312.0
2024-03-22 13:56:00,40.701214,-74.009028,2.13,26,0,1,22000,16093,17,-100,10311,,0,0,0,0,0,10312.0
2024-03-22 14:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,33,-100,10302,,0,0,0,0,0,10301.0
2024-03-22 15:56:00,40.701214,-74.009028,2.13,21,1,0,3048,14484,33,-100,10295,3048.0,0,0,0,1,0,10295.0
2024-03-22 16:56:00,40.701214,-74.009028,2.13,31,0,1,22000,16093,50,-106,10292,,0,0,0,0,0,10291.0
2024-03-22 17:56:00,40.701214,-74.009028,2.13,36,1,0,22000,16093,56,-94,10284,,0,0,0,0,0,10284.0
2024-03-22 18:56:00,40.701214,-74.009028,2.13,21,0,1,1829,16093,61,-94,10276,1829.0,0,0,1,0,0,10278.0
2024-03-22 19:56:00,40.701214,-74.009028,2.13,41,1,0,1524,16093,44,-78,10271,1524.0,0,0,0,1,0,10271.0
2024-03-22 20:56:00,40.701214,-74.009028,2.13,41,0,1,1463,16093,39,-61,10268,1463.0,0,0,0,1,0,10267.0
2024-03-22 21:56:00,40.701214,-74.009028,2.13,36,1,0,1524,16093,39,-44,10270,1524.0,0,0,1,0,0,10271.0
2024-03-22 22:56:00,40.701214,-74.009028,2.13,31,1,0,1250,16093,39,-28,10266,1250.0,0,0,0,1,0,10267.0
2024-03-22 23:56:00,40.701214,-74.009028,2.13,36,1,0,1067,16093,44,-17,10257,1067.0,0,0,0,1,0,10257.0
2024-03-23 00:56:00,40.701214,-74.009028,2.13,26,1,0,1067,16093,50,-17,10258,1067.0,0,0,0,1,0,10261.0
2024-03-23 01:56:00,40.701214,-74.009028,2.13,36,1,0,1067,16093,50,-6,10255,1067.0,0,0,0,1,0,10257.0
2024-03-23 02:56:00,40.701214,-74.009028,2.13,26,1,0,1067,16093,50,-6,10253,1067.0,0,0,0,1,0,10254.0
2024-03-23 03:56:00,40.701214,-74.009028,2.13,26,0,1,945,16093,50,0,10242,945.0,0,0,0,1,0,10244.0
2024-03-23 04:27:00,40.701214,-74.009028,2.13,26,0,1,823,16093,50,0,99999,823.0,0,0,1,0,0,10237.0
2024-03-23 04:56:00,40.701214,-74.009028,2.13,41,0,1,762,16093,50,0,10232,762.0,0,0,0,1,0,10234.0
2024-03-23 05:56:00,40.701214,-74.009028,2.13,41,1,0,488,12875,44,6,10220,488.0,0,0,1,0,0,10220.0
2024-03-23 06:07:00,40.701214,-74.009028,2.13,57,1,0,427,11265,40,10,99999,427.0,0,0,1,0,0,10220.0
2024-03-23 06:40:00,40.701214,-74.009028,2.13,41,1,0,213,9656,40,20,99999,274.0,0,0,0,1,0,10213.0
2024-03-23 06:56:00,40.701214,-74.009028,2.13,51,1,0,213,16093,39,17,10205,274.0,0,0,1,0,0,10207.0
2024-03-23 07:05:00,40.701214,-74.009028,2.13,41,1,0,549,16093,40,20,99999,274.0,0,1,0,0,0,10203.0
2024-03-23 07:56:00,40.701214,-74.009028,2.13,51,1,0,427,16093,50,28,10192,427.0,0,0,0,1,0,10193.0
2024-03-23 08:56:00,40.701214,-74.009028,2.13,57,1,0,305,14484,50,33,10179,305.0,0,0,0,1,0,10179.0
2024-03-23 09:03:00,40.701214,-74.009028,2.13,36,1,0,244,12875,50,30,99999,244.0,0,0,0,1,0,10179.0
2024-03-23 09:56:00,40.701214,-74.009028,2.13,51,1,0,244,16093,50,39,10167,244.0,0,0,0,1,0,10166.0
2024-03-23 10:56:00,40.701214,-74.009028,2.13,57,1,0,366,11265,56,39,10160,183.0,0,1,0,0,0,10159.0
2024-03-23 11:56:00,40.701214,-74.009028,2.13,62,1,0,152,9656,56,44,10151,305.0,0,0,0,1,0,10152.0
2024-03-23 12:08:00,40.701214,-74.009028,2.13,51,1,0,152,4828,60,40,99999,244.0,0,0,0,1,0,10152.0
2024-03-23 12:56:00,40.701214,-74.009028,2.13,51,1,0,244,6437,67,56,10145,244.0,0,0,0,1,0,10146.0
2024-03-23 13:25:00,40.701214,-74.009028,2.13,57,1,0,213,4023,70,60,99999,244.0,0,0,1,0,0,10139.0
2024-03-23 13:27:00,40.701214,-74.009028,2.13,51,1,0,305,4828,70,60,99999,305.0,0,0,1,0,0,10135.0
2024-03-23 13:45:00,40.701214,-74.009028,2.13,41,1,0,213,3219,70,60,99999,305.0,0,0,0,1,0,10139.0
2024-03-23 13:54:00,40.701214,-74.009028,2.13,46,1,0,213,4828,70,60,99999,244.0,0,0,0,1,0,10139.0
2024-03-23 13:56:00,40.701214,-74.009028,2.13,57,1,0,244,4828,67,61,10135,244.0,0,0,0,1,0,10135.0
2024-03-23 14:34:00,40.701214,-74.009028,2.13,57,1,0,244,3219,70,70,99999,244.0,0,0,0,1,0,10129.0
2024-03-23 14:51:00,40.701214,-74.009028,2.13,46,1,0,152,6437,80,70,99999,244.0,0,0,0,1,0,10125.0
2024-03-23 14:56:00,40.701214,-74.009028,2.13,46,1,0,152,4828,83,72,10124,244.0,0,0,0,1,0,10125.0
2024-03-23 15:56:00,40.701214,-74.009028,2.13,26,1,0,244,8047,94,83,10109,244.0,0,0,0,1,0,10108.0
2024-03-23 16:28:00,40.701214,-74.009028,2.13,57,1,0,152,3219,100,90,99999,183.0,0,0,0,1,0,10091.0
2024-03-23 16:47:00,40.701214,-74.009028,2.13,51,1,0,183,2414,110,90,99999,183.0,0,0,0,1,0,10088.0
2024-03-23 16:52:00,40.701214,-74.009028,2.13,46,0,1,152,4828,100,90,99999,183.0,0,0,1,0,0,10088.0
2024-03-23 16:56:00,40.701214,-74.009028,2.13,57,1,0,122,3219,100,94,10087,183.0,0,0,1,0,0,10088.0
2024-03-23 17:12:00,40.701214,-74.009028,2.13,82,1,0,122,6437,110,100,99999,244.0,0,0,1,0,0,10078.0
2024-03-23 17:21:00,40.701214,-74.009028,2.13,57,0,1,366,4828,110,100,99999,244.0,0,1,0,0,0,10071.0
2024-03-23 17:28:00,40.701214,-74.009028,2.13,62,0,1,213,4023,110,90,99999,244.0,0,0,1,0,0,10074.0
2024-03-23 17:35:00,40.701214,-74.009028,2.13,57,1,0,366,3219,110,100,99999,244.0,1,0,0,0,0,10064.0
2024-03-23 17:56:00,40.701214,-74.009028,2.13,77,1,0,366,3219,111,100,10053,366.0,0,0,0,1,0,10054.0
2024-03-23 18:18:00,40.701214,-74.009028,2.13,77,1,0,183,2816,110,100,99999,244.0,0,0,1,0,0,10041.0
2024-03-23 19:10:00,40.701214,-74.009028,2.13,36,0,1,183,4828,100,90,99999,183.0,0,0,0,1,0,10030.0
2024-03-23 19:20:00,40.701214,-74.009028,2.13,31,0,1,183,4023,100,90,99999,183.0,0,0,0,1,0,10037.0
2024-03-23 19:37:00,40.701214,-74.009028,2.13,15,1,0,335,4828,90,80,99999,183.0,0,1,0,0,0,10027.0
2024-03-23 19:56:00,40.701214,-74.009028,2.13,46,1,0,335,4828,83,72,10018,335.0,0,0,0,1,0,10020.0
2024-03-23 20:18:00,40.701214,-74.009028,2.13,36,0,1,396,4828,70,60,99999,213.0,0,1,0,0,0,10020.0
2024-03-23 20:26:00,40.701214,-74.009028,2.13,31,0,1,213,4023,70,60,99999,274.0,0,0,1,0,0,10020.0
2024-03-23 20:56:00,40.701214,-74.009028,2.13,26,0,1,213,4828,67,56,10024,213.0,0,0,0,1,0,10024.0
2024-03-23 21:56:00,40.701214,-74.009028,2.13,36,1,0,366,16093,72,61,10027,366.0,0,0,0,1,0,10027.0
2024-03-23 22:56:00,40.701214,-74.009028,2.13,36,0,1,427,16093,67,56,10050,427.0,0,0,0,1,0,10051.0
2024-03-23 23:17:00,40.701214,-74.009028,2.13,31,0,1,488,16093,60,40,99999,488.0,0,0,0,1,0,10061.0
2024-03-23 23:56:00,40.701214,-74.009028,2.13,26,0,1,549,16093,56,39,10069,549.0,0,0,0,1,0,10071.0
2024-03-24 00:56:00,40.701214,-74.009028,2.13,15,0,1,732,16093,50,22,10086,732.0,0,0,0,1,0,10088.0
2024-03-24 01:46:00,40.701214,-74.009028,2.13,21,0,1,914,16093,40,0,99999,914.0,0,0,0,1,0,10105.0
2024-03-24 01:56:00,40.701214,-74.009028,2.13,0,0,0,914,16093,44,-6,10104,914.0,0,0,0,1,0,10105.0
2024-03-24 02:17:00,40.701214,-74.009028,2.13,26,0,1,853,16093,40,-10,99999,853.0,0,0,0,1,0,10105.0
2024-03-24 02:47:00,40.701214,-74.009028,2.13,15,0,1,914,16093,40,-20,99999,914.0,0,0,0,1,0,10112.0
2024-03-24 02:56:00,40.701214,-74.009028,2.13,21,0,1,914,16093,39,-17,10114,914.0,0,0,0,1,0,10115.0
2024-03-24 03:56:00,40.701214,-74.009028,2.13,31,0,1,22000,16093,28,-28,10126,,0,0,0,0,0,10129.0
2024-03-24 04:56:00,40.701214,-74.009028,2.13,26,1,0,22000,16093,22,-44,10134,,0,0,0,0,0,10135.0
2024-03-24 05:56:00,40.701214,-74.009028,2.13,26,0,1,22000,16093,17,-61,10148,,0,0,0,0,0,10149.0
2024-03-24 06:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,17,-67,10160,,0,0,0,0,0,10159.0
2024-03-24 07:56:00,40.701214,-74.009028,2.13,0,0,0,22000,16093,11,-83,10174,,0,0,0,0,0,10176.0
2024-03-24 08:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,11,-72,10188,,0,0,0,0,0,10190.0
2024-03-24 09:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,6,-78,10202,,0,0,0,0,0,10203.0
2024-03-24 10:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,6,-61,10221,,0,0,0,0,0,10220.0
2024-03-24 11:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,6,-72,10234,,0,0,0,0,0,10234.0
2024-03-24 12:56:00,40.701214,-74.009028,2.13,41,1,0,22000,16093,22,-67,10244,,0,0,0,0,0,10244.0
2024-03-24 13:56:00,40.701214,-74.009028,2.13,41,0,1,22000,16093,39,-67,10255,,0,0,0,0,0,10257.0
2024-03-24 14:56:00,40.701214,-74.009028,2.13,41,1,0,22000,16093,44,-78,10263,,0,0,0,0,0,10264.0
2024-03-24 15:56:00,40.701214,-74.009028,2.13,51,1,0,22000,16093,56,-78,10265,,0,0,0,0,0,10264.0
2024-03-24 16:56:00,40.701214,-74.009028,2.13,57,0,1,22000,16093,61,-78,10261,,0,0,0,0,0,10261.0
2024-03-24 17:56:00,40.701214,-74.009028,2.13,15,0,1,22000,16093,78,-89,10263,,0,0,0,0,0,10264.0
2024-03-24 18:56:00,40.701214,-74.009028,2.13,36,0,1,22000,16093,89,-83,10256,,0,0,0,0,0,10257.0
2024-03-24 19:56:00,40.701214,-74.009028,2.13,36,0,1,22000,16093,94,-72,10257,,0,0,0,0,0,10257.0
2024-03-24 20:56:00,40.701214,-74.009028,2.13,41,0,1,22000,16093,94,-67,10256,,0,0,0,0,0,10257.0
2024-03-24 21:56:00,40.701214,-74.009028,2.13,21,0,1,22000,16093,100,-67,10260,,0,0,0,0,0,10261.0
2024-03-24 22:56:00,40.701214,-74.009028,2.13,62,1,0,22000,16093,83,-67,10268,,0,0,0,0,0,10267.0
2024-03-24 23:56:00,40.701214,-74.009028,2.13,51,1,0,22000,16093,67,-83,10279,,0,0,0,0,0,10278.0
2024-03-25 00:56:00,40.701214,-74.009028,2.13,46,1,0,22000,16093,61,-72,10290,,0,0,0,0,0,10291.0
2024-03-25 01:56:00,40.701214,-74.009028,2.13,57,1,0,22000,16093,50,-78,10296,,0,0,0,0,0,10298.0
2024-03-25 02:56:00,40.701214,-74.009028,2.13,62,1,0,22000,16093,44,-56,10301,,0,0,0,0,0,10301.0
2024-03-25 03:56:00,40.701214,-74.009028,2.13,41,1,0,22000,16093,39,-39,10300,,0,0,0,0,0,10301.0
2024-03-25 04:56:00,40.701214,-74.009028,2.13,46,1,0,22000,16093,39,-44,10302,,0,0,0,0,0,10301.0
2024-03-25 05:56:00,40.701214,-74.009028,2.13,62,1,0,22000,16093,39,-56,10303,,0,0,0,0,0,10305.0
2024-03-25 06:56:00,40.701214,-74.009028,2.13,36,1,0,22000,16093,33,-56,10306,,0,0,0,0,0,10308.0
2024-03-25 07:56:00,40.701214,-74.009028,2.13,41,1,0,22000,16093,33,-50,10308,,0,0,0,0,0,10308.0
2024-03-25 08:56:00,40.701214,-74.009028,2.13,46,1,0,22000,16093,28,-50,10311,,0,0,0,0,0,10312.0
2024-03-25 09:56:00,40.701214,-74.009028,2.13,62,1,0,22000,16093,28,-50,10313,,0,0,0,0,0,10315.0
2024-03-25 10:56:00,40.701214,-74.009028,2.13,51,1,0,22000,16093,28,-39,10311,,0,0,0,0,0,10312.0
2024-03-25 11:56:00,40.701214,-74.009028,2.13,57,1,0,22000,14484,28,-44,10317,,0,0,0,0,0,10318.0
2024-03-25 12:56:00,40.701214,-74.009028,2.13,88,1,0,22000,16093,39,-44,10317,,0,0,0,0,0,10318.0
2024-03-25 13:56:00,40.701214,-74.009028,2.13,82,1,0,22000,16093,50,-39,10317,,0,0,0,0,0,10318.0
2024-03-25 14:56:00,40.701214,-74.009028,2.13,67,0,1,22000,14484,67,-39,10320,,0,0,0,0,0,10322.0
2024-03-25 15:56:00,40.701214,-74.009028,2.13,72,1,0,22000,12875,72,-39,10318,,0,0,0,0,0,10318.0
2024-03-25 16:56:00,40.701214,-74.009028,2.13,77,1,0,22000,16093,83,-39,10318,,0,0,0,0,0,10318.0
2024-03-25 17:56:00,40.701214,-74.009028,2.13,51,1,0,22000,16093,94,-50,10309,,0,0,0,0,0,10308.0
2024-03-25 18:56:00,40.701214,-74.009028,2.13,46,0,1,22000,16093,106,-44,10301,,0,0,0,0,0,10301.0
2024-03-25 19:56:00,40.701214,-74.009028,2.13,41,1,0,22000,16093,111,-39,10294,,0,0,0,0,0,10295.0
2024-03-25 20:56:00,40.701214,-74.009028,2.13,36,1,0,22000,16093,117,-33,10291,,0,0,0,0,0,10291.0
2024-03-25 21:56:00,40.701214,-74.009028,2.13,41,1,0,22000,16093,117,-17,10284,,0,0,0,0,0,10284.0
2024-03-25 22:56:00,40.701214,-74.009028,2.13,46,1,0,22000,16093,100,-6,10281,,0,0,0,0,0,10281.0
